match_id,team,player_name,minute,minute_stoppage,minute_display,own_goal,penalty,source,source_url,retrieved_at
762794,Boca Juniors,Exequiel Zeballos,,,81',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762792,Defensa y Justicia,Rubén Botta,,,29',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762791,Tigre,José Romero,,,62',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762791,Belgrano (Córdoba),Lautaro Gutierrez,,,83',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762797,Lanús,Ramiro Carrera,,,45'+3',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762797,Lanús,Marcelino Moreno,,,56',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762797,Unión (Santa Fe),Cristian Tarragona,,,66',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762790,Sarmiento (Junín),Diego Churín,,,45'+6',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762815,San Lorenzo,Gregorio Rodríguez,,,55',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762811,Vélez Sarsfield,Jano Gordon,,,31',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762811,Independiente,Jano Gordon,,,32',True,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762818,Atlético Tucumán,Leandro Díaz,,,45'+6',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762818,Huracán,Jordy Caicedo,,,66',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762805,Platense,Ignacio Vázquez,,,21',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762805,Talleres (Córdoba),Ignacio Vázquez,,,51',True,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762805,Platense,Gabriel Báez,,,83',True,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762807,Deportivo Riestra,Antony Alonso,,,24',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762807,Barracas Central,Rodrigo Insúa,,,90'+14',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762808,Boca Juniors,Lautaro Blanco,,,40',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762808,Boca Juniors,Leandro Paredes,,,56',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762810,Gimnasia La Plata,Nicolas Schelotto,,,14',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762810,Aldosivi,Federico Acevedo,,,41',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762810,Gimnasia La Plata,Agustín Auzmendi,,,81',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762810,Gimnasia La Plata,Marcelo Torres,,,85',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762817,Tigre,José Romero,,,45'+4',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762817,Racing Club,Gabriel Rojas,,,80',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762817,Tigre,Ignacio Russo,,,85',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762817,Tigre,Gonzalo Martínez,,,89',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762816,Unión (Santa Fe),Rafael Profini,,,4',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762816,Unión (Santa Fe),Luciano Paredes,,,41',True,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762816,Unión (Santa Fe),Marcelo Estigarribia,,,78',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762816,Unión (Santa Fe),Diego Diaz,,,83',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762806,Estudiantes de Río Cuarto,Martín Garnerone,,,14',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762806,Banfield,Lautaro Gómez,,,57',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762806,Banfield,Mauro Méndez,,,88',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762812,Independiente Rivadavia,Fabrizio Sartori Prieto,,,21',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762812,Independiente Rivadavia,Alejo Osella,,,52',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762812,Sarmiento (Junín),Junior Marabel,,,69',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762813,Instituto (Córdoba),Franco Jara,,,25',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762813,Lanús,Sasha Marcich,,,54',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762813,Lanús,Marcelino Moreno,,,71',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762813,Instituto (Córdoba),Matías Gallardo,,,90'+3',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762822,Central Córdoba (Santiago del Estero),Michael Santos,,,76',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762819,Rosario Central,Ignacio Ovando,,,4',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762819,Aldosivi,Nicolás Cordero,,,87',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762830,Racing Club,Tomás Conechny,,,20',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762830,Racing Club,Santiago Solari,,,44',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
